project,versionId,versionIndex,versionDate,AbstractnessMetric,ChangeHasOccurred,ComponentType,FanIn,FanOut,InstabilityMetric,IsNested,LinesOfCode,NumberOfChildren,PageRank,TotalAmountOfChanges,constructType,filePathReal,filePathRelative,name,simpleName,vertexId,vertexLabel
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,0,1,0,false,233,0,0.0000976265182657058,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-perf-test/target/generated-sources/annotations/org/apache/logging/log4j/perf/jmh/jmh_generated/PatternLayoutBenchmark_byteArrayMD_jmhTest.java,log4j-perf-test/target/generated-sources/annotations/org/apache/logging/log4j/perf/jmh/jmh_generated/PatternLayoutBenchmark_byteArrayMD_jmhTest.java,org.apache.logging.log4j.perf.jmh.jmh_generated.PatternLayoutBenchmark_byteArrayMD_jmhTest,PatternLayoutBenchmark_byteArrayMD_jmhTest,29997,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,1,0,0,false,34,0,0.000321679908939643,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-osgi-test/src/test/java/org/apache/logging/log4j/osgi/tests/OsgiExt.java,log4j-osgi-test/src/test/java/org/apache/logging/log4j/osgi/tests/OsgiExt.java,org.apache.logging.log4j.osgi.tests.OsgiExt,OsgiExt,5423,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,0,3,0,false,67,0,0.0000976265182657058,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-core-test/src/test/java/org/apache/logging/log4j/core/appender/rolling/action/IfAccumulatedFileSizeTest.java,log4j-core-test/src/test/java/org/apache/logging/log4j/core/appender/rolling/action/IfAccumulatedFileSizeTest.java,org.apache.logging.log4j.core.appender.rolling.action.IfAccumulatedFileSizeTest,IfAccumulatedFileSizeTest,13616,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,0,11,0,false,66,0,0.0000976265182657058,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-to-slf4j/src/test/java/org/apache/logging/slf4j/LogBuilderTest.java,log4j-to-slf4j/src/test/java/org/apache/logging/slf4j/LogBuilderTest.java,org.apache.logging.slf4j.LogBuilderTest,LogBuilderTest,38194,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,25,1,0,false,1,0,0.00217219799456813,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-perf-test/target/generated-sources/annotations/org/apache/logging/log4j/perf/jmh/jmh_generated/PatternLayoutBenchmark_jmhType.java,log4j-perf-test/target/generated-sources/annotations/org/apache/logging/log4j/perf/jmh/jmh_generated/PatternLayoutBenchmark_jmhType.java,org.apache.logging.log4j.perf.jmh.jmh_generated.PatternLayoutBenchmark_jmhType,PatternLayoutBenchmark_jmhType,30003,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,ANNOTATION,3,3,0,false,18,0,0.000206032730868872,0,ANNOTATION,/data/logging-log4j2/log4j-to-slf4j/src/test/java/org/apache/logging/slf4j/LoggerContextSource.java,log4j-to-slf4j/src/test/java/org/apache/logging/slf4j/LoggerContextSource.java,org.apache.logging.slf4j.LoggerContextSource,LoggerContextSource,38202,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,0,8,0,false,78,0,0.0000976265182657058,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-osgi-test/src/test/java/org/apache/logging/log4j/osgi/tests/DisruptorTest.java,log4j-osgi-test/src/test/java/org/apache/logging/log4j/osgi/tests/DisruptorTest.java,org.apache.logging.log4j.osgi.tests.DisruptorTest,DisruptorTest,5436,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,0,11,0,false,49,0,0.0000976265182657058,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-core-test/src/test/java/org/apache/logging/log4j/core/appender/rolling/action/IfAnyTest.java,log4j-core-test/src/test/java/org/apache/logging/log4j/core/appender/rolling/action/IfAnyTest.java,org.apache.logging.log4j.core.appender.rolling.action.IfAnyTest,IfAnyTest,13628,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,0,3,0,false,287,0,0.0000976265182657058,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-perf-test/target/generated-sources/annotations/org/apache/logging/log4j/perf/jmh/jmh_generated/SortedArrayVsHashMapBenchmark_putMap_jmhTest.java,log4j-perf-test/target/generated-sources/annotations/org/apache/logging/log4j/perf/jmh/jmh_generated/SortedArrayVsHashMapBenchmark_putMap_jmhTest.java,org.apache.logging.log4j.perf.jmh.jmh_generated.SortedArrayVsHashMapBenchmark_putMap_jmhTest,SortedArrayVsHashMapBenchmark_putMap_jmhTest,30014,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,17,10,0,false,42,0,0.00046327866236195,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-core/src/main/java/org/apache/logging/log4j/core/async/AsyncLoggerContext.java,log4j-core/src/main/java/org/apache/logging/log4j/core/async/AsyncLoggerContext.java,org.apache.logging.log4j.core.async.AsyncLoggerContext,AsyncLoggerContext,5442,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,ANNOTATION,1,0,0,false,5,0,0.000105924804170915,0,ANNOTATION,/data/logging-log4j2/log4j-jul/src/main/java/org/apache/logging/log4j/jul/internal/annotation/SuppressFBWarnings.java,log4j-jul/src/main/java/org/apache/logging/log4j/jul/internal/annotation/SuppressFBWarnings.java,org.apache.logging.log4j.jul.internal.annotation.SuppressFBWarnings,SuppressFBWarnings,21829,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,2,1,0,false,12,0,0.00011155371139333,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-to-slf4j/src/test/java/org/apache/logging/slf4j/TestUtil.java,log4j-to-slf4j/src/test/java/org/apache/logging/slf4j/TestUtil.java,org.apache.logging.slf4j.TestUtil,TestUtil,38217,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,12,1,0,false,1,0,0.000429557954474094,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-perf-test/target/generated-sources/annotations/org/apache/logging/log4j/perf/jmh/jmh_generated/AsyncAppenderLog4j2Benchmark_jmhType.java,log4j-perf-test/target/generated-sources/annotations/org/apache/logging/log4j/perf/jmh/jmh_generated/AsyncAppenderLog4j2Benchmark_jmhType.java,org.apache.logging.log4j.perf.jmh.jmh_generated.AsyncAppenderLog4j2Benchmark_jmhType,AsyncAppenderLog4j2Benchmark_jmhType,30026,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,1,4,0,false,25,0,0.000105170414543169,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-core/src/main/java/org/apache/logging/log4j/core/appender/rolling/action/IfAny.java,log4j-core/src/main/java/org/apache/logging/log4j/core/appender/rolling/action/IfAny.java,org.apache.logging.log4j.core.appender.rolling.action.IfAny,IfAny,13644,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,15,25,0,false,208,0,0.000395138948249095,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-core/src/main/java/org/apache/logging/log4j/core/async/RingBufferLogEvent.java,log4j-core/src/main/java/org/apache/logging/log4j/core/async/RingBufferLogEvent.java,org.apache.logging.log4j.core.async.RingBufferLogEvent,RingBufferLogEvent,5455,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,0,3,0,false,21,0,0.0000976265182657058,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-to-slf4j/src/test/java/org/apache/logging/slf4j/MDCContextMapTest.java,log4j-to-slf4j/src/test/java/org/apache/logging/slf4j/MDCContextMapTest.java,org.apache.logging.slf4j.MDCContextMapTest,MDCContextMapTest,38228,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,0,6,0,false,16,0,0.0000976265182657058,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-layout-template-json-fuzz-test/src/main/java/org/apache/logging/log4j/layout/template/json/fuzz/JsonTemplateLayoutFuzzer.java,log4j-layout-template-json-fuzz-test/src/main/java/org/apache/logging/log4j/layout/template/json/fuzz/JsonTemplateLayoutFuzzer.java,org.apache.logging.log4j.layout.template.json.fuzz.JsonTemplateLayoutFuzzer,JsonTemplateLayoutFuzzer,21845,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,0,1,0,false,238,0,0.0000976265182657058,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-perf-test/target/generated-sources/annotations/org/apache/logging/log4j/perf/jmh/jmh_generated/AsyncLoggersBenchmark_throughput11Params_jmhTest.java,log4j-perf-test/target/generated-sources/annotations/org/apache/logging/log4j/perf/jmh/jmh_generated/AsyncLoggersBenchmark_throughput11Params_jmhTest.java,org.apache.logging.log4j.perf.jmh.jmh_generated.AsyncLoggersBenchmark_throughput11Params_jmhTest,AsyncLoggersBenchmark_throughput11Params_jmhTest,30038,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,0,13,0,false,67,0,0.0000976265182657058,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-osgi-test/src/test/java/org/apache/logging/log4j/osgi/tests/CoreOsgiTest.java,log4j-osgi-test/src/test/java/org/apache/logging/log4j/osgi/tests/CoreOsgiTest.java,org.apache.logging.log4j.osgi.tests.CoreOsgiTest,CoreOsgiTest,5467,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,2,11,0,false,100,0,0.000123311688924688,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-fuzz-test/src/main/java/org/apache/logging/log4j/fuzz/FuzzingUtil.java,log4j-fuzz-test/src/main/java/org/apache/logging/log4j/fuzz/FuzzingUtil.java,org.apache.logging.log4j.fuzz.FuzzingUtil,FuzzingUtil,21851,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,2,3,0,false,39,0,0.000148937569674583,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-to-slf4j/src/main/java/org/apache/logging/slf4j/MDCContextMap.java,log4j-to-slf4j/src/main/java/org/apache/logging/slf4j/MDCContextMap.java,org.apache.logging.slf4j.MDCContextMap,MDCContextMap,38235,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,1,1,0,false,17,0,0.000392215174750563,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-perf-test/target/generated-sources/annotations/org/apache/logging/log4j/perf/jmh/jmh_generated/UuidGeneratorBenchmark_jmhType_B3.java,log4j-perf-test/target/generated-sources/annotations/org/apache/logging/log4j/perf/jmh/jmh_generated/UuidGeneratorBenchmark_jmhType_B3.java,org.apache.logging.log4j.perf.jmh.jmh_generated.UuidGeneratorBenchmark_jmhType_B3,UuidGeneratorBenchmark_jmhType_B3,30048,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,INTERFACE,18,1,0,false,27,0,0.00061333355170248,0,INTERFACE,/data/logging-log4j2/log4j-core/src/main/java/org/apache/logging/log4j/core/selector/ContextSelector.java,log4j-core/src/main/java/org/apache/logging/log4j/core/selector/ContextSelector.java,org.apache.logging.log4j.core.selector.ContextSelector,ContextSelector,5475,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,1,7,0,false,25,0,0.000111456994774389,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-fuzz-test/src/main/java/org/apache/logging/log4j/fuzz/JsonEncodingAppender.java,log4j-fuzz-test/src/main/java/org/apache/logging/log4j/fuzz/JsonEncodingAppender.java,org.apache.logging.log4j.fuzz.JsonEncodingAppender,JsonEncodingAppender,21860,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,1,1,0,false,14,0,0.000431009342363555,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-perf-test/target/generated-sources/annotations/org/apache/logging/log4j/perf/jmh/jmh_generated/UuidGeneratorBenchmark_jmhType_B2.java,log4j-perf-test/target/generated-sources/annotations/org/apache/logging/log4j/perf/jmh/jmh_generated/UuidGeneratorBenchmark_jmhType_B2.java,org.apache.logging.log4j.perf.jmh.jmh_generated.UuidGeneratorBenchmark_jmhType_B2,UuidGeneratorBenchmark_jmhType_B2,30054,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,1,12,0,false,111,0,0.000117355426492967,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-to-slf4j/src/main/java/org/apache/logging/slf4j/SLF4JLogBuilder.java,log4j-to-slf4j/src/main/java/org/apache/logging/slf4j/SLF4JLogBuilder.java,org.apache.logging.slf4j.SLF4JLogBuilder,SLF4JLogBuilder,38247,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,8,23,0,false,159,0,0.00028437934492827,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-core/src/main/java/org/apache/logging/log4j/core/impl/Log4jContextFactory.java,log4j-core/src/main/java/org/apache/logging/log4j/core/impl/Log4jContextFactory.java,org.apache.logging.log4j.core.impl.Log4jContextFactory,Log4jContextFactory,5484,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,0,8,0,false,57,0,0.0000976265182657058,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-spring-cloud-config-client/src/test/java/org/apache/logging/log4j/spring/cloud/config/client/Log4j2EventListenerTest.java,log4j-spring-cloud-config-client/src/test/java/org/apache/logging/log4j/spring/cloud/config/client/Log4j2EventListenerTest.java,org.apache.logging.log4j.spring.cloud.config.client.Log4j2EventListenerTest,Log4j2EventListenerTest,46444,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,0,3,0,false,27,0,0.0000976265182657058,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-layout-template-json-fuzz-test/src/main/java/org/apache/logging/log4j/layout/template/json/fuzz/JsonTemplateLayoutCodecFuzzer.java,log4j-layout-template-json-fuzz-test/src/main/java/org/apache/logging/log4j/layout/template/json/fuzz/JsonTemplateLayoutCodecFuzzer.java,org.apache.logging.log4j.layout.template.json.fuzz.JsonTemplateLayoutCodecFuzzer,JsonTemplateLayoutCodecFuzzer,21874,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,0,3,0,false,288,0,0.0000976265182657058,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-perf-test/target/generated-sources/annotations/org/apache/logging/log4j/perf/jmh/jmh_generated/MDCFilterBenchmark_baseline_jmhTest.java,log4j-perf-test/target/generated-sources/annotations/org/apache/logging/log4j/perf/jmh/jmh_generated/MDCFilterBenchmark_baseline_jmhTest.java,org.apache.logging.log4j.perf.jmh.jmh_generated.MDCFilterBenchmark_baseline_jmhTest,MDCFilterBenchmark_baseline_jmhTest,30067,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,33,15,0,false,80,0,0.00147333703633409,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-1.2-api/src/main/java/org/apache/log4j/LogManager.java,log4j-1.2-api/src/main/java/org/apache/log4j/LogManager.java,org.apache.log4j.LogManager,LogManager,5493,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,0,6,0,false,60,0,0.0000976265182657058,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-core-test/src/test/java/org/apache/logging/log4j/core/appender/rolling/action/DeleteActionTest.java,log4j-core-test/src/test/java/org/apache/logging/log4j/core/appender/rolling/action/DeleteActionTest.java,org.apache.logging.log4j.core.appender.rolling.action.DeleteActionTest,DeleteActionTest,13687,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,3,1,0,false,1,0,0.00016677890080912,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-perf-test/target/generated-sources/annotations/org/apache/logging/log4j/perf/jmh/jmh_generated/MDCFilterBenchmark_jmhType.java,log4j-perf-test/target/generated-sources/annotations/org/apache/logging/log4j/perf/jmh/jmh_generated/MDCFilterBenchmark_jmhType.java,org.apache.logging.log4j.perf.jmh.jmh_generated.MDCFilterBenchmark_jmhType,MDCFilterBenchmark_jmhType,30073,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,1,0,0,false,3,0,0.000107999375647218,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-spring-cloud-config-client/src/test/java/org/apache/logging/log4j/spring/cloud/config/client/SpringConfiguration.java,log4j-spring-cloud-config-client/src/test/java/org/apache/logging/log4j/spring/cloud/config/client/SpringConfiguration.java,org.apache.logging.log4j.spring.cloud.config.client.SpringConfiguration,SpringConfiguration,46457,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,2,6,0,false,76,0,0.000110393111966028,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-core/src/main/java/org/apache/logging/log4j/core/osgi/BundleContextSelector.java,log4j-core/src/main/java/org/apache/logging/log4j/core/osgi/BundleContextSelector.java,org.apache.logging.log4j.core.osgi.BundleContextSelector,BundleContextSelector,5502,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,0,2,0,false,30,0,0.0000976265182657058,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-slf4j-impl/src/test/java/org/apache/logging/slf4j/CallerInformationTest.java,log4j-slf4j-impl/src/test/java/org/apache/logging/slf4j/CallerInformationTest.java,org.apache.logging.slf4j.CallerInformationTest,CallerInformationTest,38270,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,0,5,0,false,9,0,0.0000976265182657058,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-core-test/src/main/java/org/apache/logging/log4j/core/test/junit/TestPropertyLookup.java,log4j-core-test/src/main/java/org/apache/logging/log4j/core/test/junit/TestPropertyLookup.java,org.apache.logging.log4j.core.test.junit.TestPropertyLookup,TestPropertyLookup,21889,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,4,1,0,false,17,0,0.000370259442126257,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-perf-test/target/generated-sources/annotations/org/apache/logging/log4j/perf/jmh/jmh_generated/MDCFilterBenchmark_jmhType_B2.java,log4j-perf-test/target/generated-sources/annotations/org/apache/logging/log4j/perf/jmh/jmh_generated/MDCFilterBenchmark_jmhType_B2.java,org.apache.logging.log4j.perf.jmh.jmh_generated.MDCFilterBenchmark_jmhType_B2,MDCFilterBenchmark_jmhType_B2,30082,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,0,3,0,false,13,0,0.0000976265182657058,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-spring-cloud-config-client/src/main/java/org/apache/logging/log4j/spring/cloud/config/client/Log4j2EventListener.java,log4j-spring-cloud-config-client/src/main/java/org/apache/logging/log4j/spring/cloud/config/client/Log4j2EventListener.java,org.apache.logging.log4j.spring.cloud.config.client.Log4j2EventListener,Log4j2EventListener,46468,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,0,4,0,false,57,0,0.0000976265182657058,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-core-test/src/test/java/org/apache/logging/log4j/core/appender/rolling/action/AbstractActionTest.java,log4j-core-test/src/test/java/org/apache/logging/log4j/core/appender/rolling/action/AbstractActionTest.java,org.apache.logging.log4j.core.appender.rolling.action.AbstractActionTest,AbstractActionTest,13702,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,1,2,0,false,15,0,0.000125287471283071,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-spring-cloud-config-client/src/main/java/org/apache/logging/log4j/spring/cloud/config/client/WatchEventManager.java,log4j-spring-cloud-config-client/src/main/java/org/apache/logging/log4j/spring/cloud/config/client/WatchEventManager.java,org.apache.logging.log4j.spring.cloud.config.client.WatchEventManager,WatchEventManager,46476,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,1,1,0,false,1,0,0.000125287471283071,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-perf-test/target/generated-sources/annotations/org/apache/logging/log4j/perf/jmh/jmh_generated/OutputBenchmark_Redirect_jmhType.java,log4j-perf-test/target/generated-sources/annotations/org/apache/logging/log4j/perf/jmh/jmh_generated/OutputBenchmark_Redirect_jmhType.java,org.apache.logging.log4j.perf.jmh.jmh_generated.OutputBenchmark_Redirect_jmhType,OutputBenchmark_Redirect_jmhType,30093,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,0,3,0,false,23,0,0.0000976265182657058,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-core/src/main/java/org/apache/logging/log4j/core/message/ExtendedThreadInfoFactory.java,log4j-core/src/main/java/org/apache/logging/log4j/core/message/ExtendedThreadInfoFactory.java,org.apache.logging.log4j.core.message.ExtendedThreadInfoFactory,ExtendedThreadInfoFactory,5520,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,ABSTRACT_CLASS,2,1,0,false,85,0,0.000622957495917895,0,ABSTRACT_CLASS,/data/logging-log4j2/log4j-core-test/src/main/java/org/apache/logging/log4j/core/test/junit/AbstractExternalFileCleaner.java,log4j-core-test/src/main/java/org/apache/logging/log4j/core/test/junit/AbstractExternalFileCleaner.java,org.apache.logging.log4j.core.test.junit.AbstractExternalFileCleaner,AbstractExternalFileCleaner,21905,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,1,1,0,false,17,0,0.000204121132588109,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-perf-test/target/generated-sources/annotations/org/apache/logging/log4j/perf/jmh/jmh_generated/OutputBenchmark_Redirect_jmhType_B3.java,log4j-perf-test/target/generated-sources/annotations/org/apache/logging/log4j/perf/jmh/jmh_generated/OutputBenchmark_Redirect_jmhType_B3.java,org.apache.logging.log4j.perf.jmh.jmh_generated.OutputBenchmark_Redirect_jmhType_B3,OutputBenchmark_Redirect_jmhType_B3,30099,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,INTERFACE,3,0,0,false,3,0,0.000200202506709725,0,INTERFACE,/data/logging-log4j2/log4j-api/src/main/java/org/apache/logging/log4j/message/ThreadInformation.java,log4j-api/src/main/java/org/apache/logging/log4j/message/ThreadInformation.java,org.apache.logging.log4j.message.ThreadInformation,ThreadInformation,5526,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,1,6,0,false,96,0,0.000495671419284254,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-core-test/src/main/java/org/apache/logging/log4j/core/test/junit/LoggerContextResolver.java,log4j-core-test/src/main/java/org/apache/logging/log4j/core/test/junit/LoggerContextResolver.java,org.apache.logging.log4j.core.test.junit.LoggerContextResolver,LoggerContextResolver,21915,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,0,1,0,false,17,0,0.0000976265182657058,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-slf4j2-impl/src/test/java/org/apache/logging/slf4j/Log4j1222Test.java,log4j-slf4j2-impl/src/test/java/org/apache/logging/slf4j/Log4j1222Test.java,org.apache.logging.slf4j.Log4j1222Test,Log4j1222Test,38299,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,2,3,0,false,95,0,0.00016677890080912,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-core/src/main/java/org/apache/logging/log4j/core/message/ExtendedThreadInformation.java,log4j-core/src/main/java/org/apache/logging/log4j/core/message/ExtendedThreadInformation.java,org.apache.logging.log4j.core.message.ExtendedThreadInformation,ExtendedThreadInformation,5535,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,CONCRETE_CLASS,0,2,0,false,280,0,0.0000976265182657058,0,CONCRETE_CLASS,/data/logging-log4j2/log4j-perf-test/target/generated-sources/annotations/org/apache/logging/log4j/perf/jmh/jmh_generated/CollectionsBenchmark_iterArrayList1Element_jmhTest.java,log4j-perf-test/target/generated-sources/annotations/org/apache/logging/log4j/perf/jmh/jmh_generated/CollectionsBenchmark_iterArrayList1Element_jmhTest.java,org.apache.logging.log4j.perf.jmh.jmh_generated.CollectionsBenchmark_iterArrayList1Element_jmhTest,CollectionsBenchmark_iterArrayList1Element_jmhTest,30112,unit
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,ABSTRACT_CLASS,5,8,0,false,59,0,0.000152899851253921,0,ABSTRACT_CLASS,/data/logging-log4j2/log4j-jpa/src/main/java/org/apache/logging/log4j/core/appender/db/jpa/AbstractLogEventWrapperEntity.java,log4j-jpa/src/main/java/org/apache/logging/log4j/core/appender/db/jpa/AbstractLogEventWrapperEntity.java,org.apache.logging.log4j.core.appender.db.jpa.AbstractLogEventWrapperEntity,AbstractLogEventWrapperEntity,46500,unit
